order_id,rule_id,rule_name,rule_description,created_at
ORD-000248,R007,Blacklisted IP,IP found in blacklist,2027-08-21 10:16:00
ORD-000249,R007,Blacklisted IP,IP found in blacklist,2027-08-21 10:24:00
ORD-000250,R007,Blacklisted IP,IP found in blacklist,2027-08-21 10:32:00
ORD-000251,R007,Blacklisted IP,IP found in blacklist,2027-08-21 10:40:00
ORD-006538,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-08-21 13:00:00
ORD-002336,R007,Blacklisted IP,IP found in blacklist,2027-08-22 05:00:00
ORD-002337,R007,Blacklisted IP,IP found in blacklist,2027-08-22 05:08:00
ORD-002338,R007,Blacklisted IP,IP found in blacklist,2027-08-22 05:16:00
ORD-002339,R007,Blacklisted IP,IP found in blacklist,2027-08-22 05:24:00
ORD-002340,R007,Blacklisted IP,IP found in blacklist,2027-08-22 05:32:00
ORD-002341,R007,Blacklisted IP,IP found in blacklist,2027-08-22 05:40:00
ORD-006095,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-08-25 10:00:00
ORD-003086,R007,Blacklisted IP,IP found in blacklist,2027-08-26 17:00:00
ORD-003087,R007,Blacklisted IP,IP found in blacklist,2027-08-26 17:07:00
ORD-003088,R007,Blacklisted IP,IP found in blacklist,2027-08-26 17:14:00
ORD-003089,R007,Blacklisted IP,IP found in blacklist,2027-08-26 17:21:00
ORD-008682,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-08-27 19:00:00
ORD-006186,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-08-28 16:00:00
ORD-007705,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-09-01 22:00:00
ORD-008573,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-09-01 22:00:00
ORD-008573,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-09-01 22:00:00
ORD-007596,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-09-02 18:00:00
ORD-003311,R007,Blacklisted IP,IP found in blacklist,2027-09-03 03:00:00
ORD-003312,R007,Blacklisted IP,IP found in blacklist,2027-09-03 03:07:00
ORD-003313,R007,Blacklisted IP,IP found in blacklist,2027-09-03 03:14:00
ORD-003314,R007,Blacklisted IP,IP found in blacklist,2027-09-03 03:21:00
ORD-005458,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-09-03 05:00:00
ORD-000741,R007,Blacklisted IP,IP found in blacklist,2027-09-05 01:00:00
ORD-000742,R007,Blacklisted IP,IP found in blacklist,2027-09-05 01:08:00
ORD-000743,R007,Blacklisted IP,IP found in blacklist,2027-09-05 01:16:00
ORD-000744,R007,Blacklisted IP,IP found in blacklist,2027-09-05 01:24:00
ORD-000745,R007,Blacklisted IP,IP found in blacklist,2027-09-05 01:32:00
ORD-000746,R007,Blacklisted IP,IP found in blacklist,2027-09-05 01:40:00
ORD-006965,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-09-05 03:00:00
ORD-000410,R007,Blacklisted IP,IP found in blacklist,2027-09-06 18:00:00
ORD-000411,R007,Blacklisted IP,IP found in blacklist,2027-09-06 18:07:00
ORD-000412,R007,Blacklisted IP,IP found in blacklist,2027-09-06 18:14:00
ORD-000413,R007,Blacklisted IP,IP found in blacklist,2027-09-06 18:21:00
ORD-004275,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-09-07 07:00:00
ORD-005003,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-09-08 03:00:00
ORD-001552,R007,Blacklisted IP,IP found in blacklist,2027-09-08 10:00:00
ORD-001553,R007,Blacklisted IP,IP found in blacklist,2027-09-08 10:07:00
ORD-001554,R007,Blacklisted IP,IP found in blacklist,2027-09-08 10:14:00
ORD-001555,R007,Blacklisted IP,IP found in blacklist,2027-09-08 10:21:00
ORD-005648,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-09-09 05:00:00
ORD-007768,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-09-09 14:00:00
ORD-000036,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-09-09 23:00:00
ORD-008253,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-09-10 03:00:00
ORD-001979,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-09-12 19:08:00
ORD-007554,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-09-14 23:00:00
ORD-007628,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-09-15 09:00:00
ORD-008987,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-09-16 07:00:00
ORD-005956,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-09-17 11:00:00
ORD-005956,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-09-17 11:00:00
ORD-007750,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-09-17 13:00:00
ORD-006753,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-09-17 23:00:00
ORD-006753,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-09-17 23:00:00
ORD-006561,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-09-18 09:00:00
ORD-007374,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-09-18 14:00:00
ORD-002129,R007,Blacklisted IP,IP found in blacklist,2027-09-18 15:00:00
ORD-002130,R007,Blacklisted IP,IP found in blacklist,2027-09-18 15:07:00
ORD-002131,R007,Blacklisted IP,IP found in blacklist,2027-09-18 15:14:00
ORD-002132,R007,Blacklisted IP,IP found in blacklist,2027-09-18 15:21:00
ORD-001018,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-09-18 17:00:00
ORD-001019,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-09-18 20:00:00
ORD-001984,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-09-20 18:00:00
ORD-001984,R007,Blacklisted IP,IP found in blacklist,2027-09-20 18:00:00
ORD-001985,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-09-20 18:08:00
ORD-001985,R007,Blacklisted IP,IP found in blacklist,2027-09-20 18:08:00
ORD-001986,R007,Blacklisted IP,IP found in blacklist,2027-09-20 18:16:00
ORD-001987,R007,Blacklisted IP,IP found in blacklist,2027-09-20 18:24:00
ORD-001988,R007,Blacklisted IP,IP found in blacklist,2027-09-20 18:32:00
ORD-001989,R007,Blacklisted IP,IP found in blacklist,2027-09-20 18:40:00
ORD-008685,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-09-20 23:00:00
ORD-000932,R007,Blacklisted IP,IP found in blacklist,2027-09-21 10:00:00
ORD-000933,R007,Blacklisted IP,IP found in blacklist,2027-09-21 10:08:00
ORD-000934,R007,Blacklisted IP,IP found in blacklist,2027-09-21 10:16:00
ORD-000935,R007,Blacklisted IP,IP found in blacklist,2027-09-21 10:24:00
ORD-000936,R007,Blacklisted IP,IP found in blacklist,2027-09-21 10:32:00
ORD-000937,R007,Blacklisted IP,IP found in blacklist,2027-09-21 10:40:00
ORD-000883,R007,Blacklisted IP,IP found in blacklist,2027-09-22 00:00:00
ORD-000884,R007,Blacklisted IP,IP found in blacklist,2027-09-22 00:08:00
ORD-000885,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-09-22 00:16:00
ORD-000885,R007,Blacklisted IP,IP found in blacklist,2027-09-22 00:16:00
ORD-000886,R007,Blacklisted IP,IP found in blacklist,2027-09-22 00:24:00
ORD-000887,R007,Blacklisted IP,IP found in blacklist,2027-09-22 00:32:00
ORD-000888,R007,Blacklisted IP,IP found in blacklist,2027-09-22 00:40:00
ORD-004990,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-09-23 11:00:00
ORD-002306,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-09-24 10:00:00
ORD-002306,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-09-24 10:00:00
ORD-002306,R007,Blacklisted IP,IP found in blacklist,2027-09-24 10:00:00
ORD-002307,R007,Blacklisted IP,IP found in blacklist,2027-09-24 10:08:00
ORD-002308,R007,Blacklisted IP,IP found in blacklist,2027-09-24 10:16:00
ORD-002309,R007,Blacklisted IP,IP found in blacklist,2027-09-24 10:24:00
ORD-002310,R007,Blacklisted IP,IP found in blacklist,2027-09-24 10:32:00
ORD-002311,R007,Blacklisted IP,IP found in blacklist,2027-09-24 10:40:00
ORD-003026,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-09-26 03:00:00
ORD-005831,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-09-26 06:00:00
ORD-008192,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-09-26 09:00:00
ORD-006898,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-09-26 10:00:00
ORD-008628,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-09-26 12:00:00
ORD-004908,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-09-26 23:00:00
ORD-009389,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-09-27 00:00:00
ORD-005165,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-09-27 06:00:00
ORD-007475,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-09-27 09:00:00
ORD-000393,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-09-28 12:00:00
ORD-008113,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-09-30 22:00:00
ORD-005482,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-10-01 11:00:00
ORD-009022,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-10-03 06:00:00
ORD-007820,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-10-04 18:00:00
ORD-003549,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-10-05 18:10:00
ORD-007078,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-10-06 02:00:00
ORD-005047,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-10-07 09:00:00
ORD-001943,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-10-13 16:00:00
ORD-001944,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-10-13 19:00:00
ORD-007352,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-10-16 00:00:00
ORD-004557,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-10-17 19:00:00
ORD-000423,R007,Blacklisted IP,IP found in blacklist,2027-10-19 11:00:00
ORD-000424,R007,Blacklisted IP,IP found in blacklist,2027-10-19 11:07:00
ORD-000425,R007,Blacklisted IP,IP found in blacklist,2027-10-19 11:14:00
ORD-000426,R007,Blacklisted IP,IP found in blacklist,2027-10-19 11:21:00
ORD-008939,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-10-20 17:00:00
ORD-008464,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-10-21 20:00:00
ORD-004515,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-10-22 05:00:00
ORD-008723,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-10-24 00:00:00
ORD-006864,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-10-24 02:00:00
ORD-010173,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-10-24 20:00:00
ORD-003622,R007,Blacklisted IP,IP found in blacklist,2027-10-25 17:00:00
ORD-003623,R007,Blacklisted IP,IP found in blacklist,2027-10-25 17:07:00
ORD-003624,R007,Blacklisted IP,IP found in blacklist,2027-10-25 17:14:00
ORD-003625,R007,Blacklisted IP,IP found in blacklist,2027-10-25 17:21:00
ORD-000702,R007,Blacklisted IP,IP found in blacklist,2027-10-26 22:00:00
ORD-000703,R007,Blacklisted IP,IP found in blacklist,2027-10-26 22:07:00
ORD-000704,R007,Blacklisted IP,IP found in blacklist,2027-10-26 22:14:00
ORD-000705,R007,Blacklisted IP,IP found in blacklist,2027-10-26 22:21:00
ORD-008569,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-10-27 05:00:00
ORD-008569,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-10-27 05:00:00
ORD-005763,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-10-29 06:00:00
ORD-007744,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-10-29 16:00:00
ORD-007648,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-10-30 02:00:00
ORD-007349,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-10-30 17:00:00
ORD-009185,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-11-02 02:00:00
ORD-007523,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-11-03 08:00:00
ORD-009024,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-11-04 02:00:00
ORD-009024,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-11-04 02:00:00
ORD-001094,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-11-06 23:00:00
ORD-009486,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-11-07 19:00:00
ORD-007399,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-11-08 09:00:00
ORD-000174,R007,Blacklisted IP,IP found in blacklist,2027-11-09 19:00:00
ORD-000175,R007,Blacklisted IP,IP found in blacklist,2027-11-09 19:08:00
ORD-000176,R007,Blacklisted IP,IP found in blacklist,2027-11-09 19:16:00
ORD-000177,R007,Blacklisted IP,IP found in blacklist,2027-11-09 19:24:00
ORD-000178,R007,Blacklisted IP,IP found in blacklist,2027-11-09 19:32:00
ORD-000179,R007,Blacklisted IP,IP found in blacklist,2027-11-09 19:40:00
ORD-007335,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-11-09 23:00:00
ORD-007201,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-11-10 01:00:00
ORD-001104,R007,Blacklisted IP,IP found in blacklist,2027-11-10 08:00:00
ORD-001105,R007,Blacklisted IP,IP found in blacklist,2027-11-10 08:07:00
ORD-001106,R007,Blacklisted IP,IP found in blacklist,2027-11-10 08:14:00
ORD-001107,R007,Blacklisted IP,IP found in blacklist,2027-11-10 08:21:00
ORD-008547,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-11-10 15:00:00
ORD-001945,R007,Blacklisted IP,IP found in blacklist,2027-11-11 01:00:00
ORD-001946,R007,Blacklisted IP,IP found in blacklist,2027-11-11 01:07:00
ORD-001947,R007,Blacklisted IP,IP found in blacklist,2027-11-11 01:14:00
ORD-001948,R007,Blacklisted IP,IP found in blacklist,2027-11-11 01:21:00
ORD-008194,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-11-11 08:00:00
ORD-008101,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-11-12 05:00:00
ORD-007422,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-11-12 20:00:00
ORD-008657,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-11-18 15:00:00
ORD-005053,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-11-20 00:00:00
ORD-007162,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-11-20 18:00:00
ORD-010269,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-11-21 16:00:00
ORD-009117,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-11-28 03:00:00
ORD-006934,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-11-28 04:00:00
ORD-005464,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-11-29 09:00:00
ORD-004902,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-11-30 16:00:00
ORD-008889,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-11-30 16:00:00
ORD-008785,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-02 06:00:00
ORD-009440,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-02 21:00:00
ORD-005739,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-06 07:00:00
ORD-008398,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-06 22:00:00
ORD-006423,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-07 10:00:00
ORD-007118,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-08 09:00:00
ORD-007050,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-08 22:00:00
ORD-008564,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-09 05:00:00
ORD-008367,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-10 03:00:00
ORD-007533,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-12 02:00:00
ORD-007171,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-12 16:00:00
ORD-007137,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-15 20:00:00
ORD-006318,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-16 05:00:00
ORD-008869,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-16 15:00:00
ORD-009183,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-17 19:00:00
ORD-003202,R007,Blacklisted IP,IP found in blacklist,2027-12-18 19:00:00
ORD-003203,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-18 19:07:00
ORD-003203,R007,Blacklisted IP,IP found in blacklist,2027-12-18 19:07:00
ORD-003204,R007,Blacklisted IP,IP found in blacklist,2027-12-18 19:14:00
ORD-003205,R007,Blacklisted IP,IP found in blacklist,2027-12-18 19:21:00
ORD-007897,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-19 13:00:00
ORD-006377,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-20 21:00:00
ORD-007431,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-22 23:00:00
ORD-007441,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-24 22:00:00
ORD-007453,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-25 00:00:00
ORD-010524,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-28 01:00:00
ORD-006651,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-30 01:00:00
ORD-008030,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-30 08:00:00
ORD-006935,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 00:00:00
ORD-009518,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 01:00:00
ORD-012597,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-012688,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-012607,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-012559,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-012553,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-012577,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-012574,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-011342,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-011378,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-012579,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-012620,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
